id,image_path,label,is_digital,type,full_path
22d4c8dd249d4cf0953dda2f96df66a0,train/22d4c8dd249d4cf0953dda2f96df66a0.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22d4c8dd249d4cf0953dda2f96df66a0.jpeg
22d84c0e1d234199ad04192c3bc610d2,train/22d84c0e1d234199ad04192c3bc610d2.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22d84c0e1d234199ad04192c3bc610d2.jpeg
22d8b38fc4c74c71bff8fb66cd899e2e,train/22d8b38fc4c74c71bff8fb66cd899e2e.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22d8b38fc4c74c71bff8fb66cd899e2e.jpeg
22d9b7a9394f4bdfbcd2d52f5de213f0,train/22d9b7a9394f4bdfbcd2d52f5de213f0.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22d9b7a9394f4bdfbcd2d52f5de213f0.jpeg
22dae22a06ff40819c72224460ee0b2e,train/22dae22a06ff40819c72224460ee0b2e.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dae22a06ff40819c72224460ee0b2e.jpeg
22dc7963e3d74a729cae41828e722b48,train/22dc7963e3d74a729cae41828e722b48.jpeg,1,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dc7963e3d74a729cae41828e722b48.jpeg
22dc961919ee47859c1534aea4fe0fb9,train/22dc961919ee47859c1534aea4fe0fb9.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dc961919ee47859c1534aea4fe0fb9.jpeg
22dcf65c187248519ac770643480fcbd,train/22dcf65c187248519ac770643480fcbd.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dcf65c187248519ac770643480fcbd.jpeg
22dd57c5de47437582bfaf5d438ccdac,train/22dd57c5de47437582bfaf5d438ccdac.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dd57c5de47437582bfaf5d438ccdac.jpeg
22de0eadde0d4c5eb57fe8fbf7510556,train/22de0eadde0d4c5eb57fe8fbf7510556.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22de0eadde0d4c5eb57fe8fbf7510556.jpeg
22deb58f92424388b0e6e67814f0bf70,train/22deb58f92424388b0e6e67814f0bf70.jpeg,1,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22deb58f92424388b0e6e67814f0bf70.jpeg
22dfef72276149bda33be58aaff46a87,train/22dfef72276149bda33be58aaff46a87.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22dfef72276149bda33be58aaff46a87.jpeg
22e18bcd447f478bb219596cd085b162,train/22e18bcd447f478bb219596cd085b162.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e18bcd447f478bb219596cd085b162.jpeg
22e1a00937664282bef934a2498a4276,train/22e1a00937664282bef934a2498a4276.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e1a00937664282bef934a2498a4276.jpeg
22e2177b599a45c789cca4a1d69b3b77,train/22e2177b599a45c789cca4a1d69b3b77.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e2177b599a45c789cca4a1d69b3b77.jpeg
22e2f032f45242248a603bf5a9fae5f4,train/22e2f032f45242248a603bf5a9fae5f4.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e2f032f45242248a603bf5a9fae5f4.jpeg
22e33cfc0d254b31b999546aa0bc3627,train/22e33cfc0d254b31b999546aa0bc3627.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e33cfc0d254b31b999546aa0bc3627.jpeg
22e59eeef8674ea9991eaaee2f7d5966,train/22e59eeef8674ea9991eaaee2f7d5966.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e59eeef8674ea9991eaaee2f7d5966.jpeg
22e5eb48179d412ca0851751a8bdee97,train/22e5eb48179d412ca0851751a8bdee97.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e5eb48179d412ca0851751a8bdee97.jpeg
22e677afb1f54acebc2a5066bd44a3ca,train/22e677afb1f54acebc2a5066bd44a3ca.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e677afb1f54acebc2a5066bd44a3ca.jpeg
22e686ca42cc49beb641c448b8b9b848,train/22e686ca42cc49beb641c448b8b9b848.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e686ca42cc49beb641c448b8b9b848.jpeg
22e708a1bc4a423c865fcc14ec3723a0,train/22e708a1bc4a423c865fcc14ec3723a0.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e708a1bc4a423c865fcc14ec3723a0.jpeg
22e73e7344b94a26bc4f2c00ac55f540,train/22e73e7344b94a26bc4f2c00ac55f540.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22e73e7344b94a26bc4f2c00ac55f540.jpeg
22eaaccf15e94f2b910e21e1fe1b1438,train/22eaaccf15e94f2b910e21e1fe1b1438.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22eaaccf15e94f2b910e21e1fe1b1438.jpeg
22ead25b984e41ad9a3a08266c2d1a12,train/22ead25b984e41ad9a3a08266c2d1a12.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ead25b984e41ad9a3a08266c2d1a12.jpeg
22eb1c74ae4a43ebb5c501f6cbd6868f,train/22eb1c74ae4a43ebb5c501f6cbd6868f.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22eb1c74ae4a43ebb5c501f6cbd6868f.jpeg
22ec0730f28248678d58ee1e12763764,train/22ec0730f28248678d58ee1e12763764.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ec0730f28248678d58ee1e12763764.jpeg
22ec23ede9254b8faf3ea358d240a7e9,train/22ec23ede9254b8faf3ea358d240a7e9.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ec23ede9254b8faf3ea358d240a7e9.jpeg
22ec95582ac844a59850a798f15c9328,train/22ec95582ac844a59850a798f15c9328.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ec95582ac844a59850a798f15c9328.jpeg
22ecd840e5ae4c12858964e4d9aad209,train/22ecd840e5ae4c12858964e4d9aad209.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ecd840e5ae4c12858964e4d9aad209.jpeg
22ed2aaa70304bed8aa53b542e729655,train/22ed2aaa70304bed8aa53b542e729655.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ed2aaa70304bed8aa53b542e729655.jpeg
22eeb3d12f464c6ca3a8959aec3e1261,train/22eeb3d12f464c6ca3a8959aec3e1261.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22eeb3d12f464c6ca3a8959aec3e1261.jpeg
22ef74971a144ab0ae69cd8fea2bb00d,train/22ef74971a144ab0ae69cd8fea2bb00d.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ef74971a144ab0ae69cd8fea2bb00d.jpeg
22f2e9dca48c4f7db9d215142e580a94,train/22f2e9dca48c4f7db9d215142e580a94.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f2e9dca48c4f7db9d215142e580a94.jpeg
22f2ec89daea4f94a656940c5644320f,train/22f2ec89daea4f94a656940c5644320f.jpeg,1,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f2ec89daea4f94a656940c5644320f.jpeg
22f392dae2e445ffa370d83373508421,train/22f392dae2e445ffa370d83373508421.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f392dae2e445ffa370d83373508421.jpeg
22f40164493844cab0b18bfe225e9ba5,train/22f40164493844cab0b18bfe225e9ba5.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f40164493844cab0b18bfe225e9ba5.jpeg
22f7d74f155645d981fae0314294f489,train/22f7d74f155645d981fae0314294f489.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f7d74f155645d981fae0314294f489.jpeg
22f9baccff19424cabcffb1acf5aadef,train/22f9baccff19424cabcffb1acf5aadef.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22f9baccff19424cabcffb1acf5aadef.jpeg
22fa8ff6ab1a48559123644027bf9152,train/22fa8ff6ab1a48559123644027bf9152.jpeg,1,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22fa8ff6ab1a48559123644027bf9152.jpeg
22fbe093fa064a34b22b7533ca0c1823,train/22fbe093fa064a34b22b7533ca0c1823.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22fbe093fa064a34b22b7533ca0c1823.jpeg
22fcbf0a16ff4e39b4b8e81d7a23a81c,train/22fcbf0a16ff4e39b4b8e81d7a23a81c.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22fcbf0a16ff4e39b4b8e81d7a23a81c.jpeg
22fd783ca222468f8a00ac10e3731b58,train/22fd783ca222468f8a00ac10e3731b58.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22fd783ca222468f8a00ac10e3731b58.jpeg
22ff181c92bd40af9028583f0a89d94c,train/22ff181c92bd40af9028583f0a89d94c.jpeg,1,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ff181c92bd40af9028583f0a89d94c.jpeg
22ffc7ea13ae4f009adb5e5b5eb36d2e,train/22ffc7ea13ae4f009adb5e5b5eb36d2e.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22ffc7ea13ae4f009adb5e5b5eb36d2e.jpeg
22fffbf05e5449bca3e4f5f76eb144d8,train/22fffbf05e5449bca3e4f5f76eb144d8.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\22fffbf05e5449bca3e4f5f76eb144d8.jpeg
230019f41dbd4394aed97f983aacabe7,train/230019f41dbd4394aed97f983aacabe7.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230019f41dbd4394aed97f983aacabe7.jpeg
23013bf69fe64d94a13e9c861741a562,train/23013bf69fe64d94a13e9c861741a562.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23013bf69fe64d94a13e9c861741a562.jpeg
23013c7196454b34ae485b569862b791,train/23013c7196454b34ae485b569862b791.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23013c7196454b34ae485b569862b791.jpeg
23015d8309fc48beb2de1f6a235216a7,train/23015d8309fc48beb2de1f6a235216a7.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23015d8309fc48beb2de1f6a235216a7.jpeg
230330a63f4d4f0c809f78d53b954f36,train/230330a63f4d4f0c809f78d53b954f36.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230330a63f4d4f0c809f78d53b954f36.jpeg
2303639f37564eed90048ca14dd8a112,train/2303639f37564eed90048ca14dd8a112.jpeg,1,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2303639f37564eed90048ca14dd8a112.jpeg
230656f8e3e94b67b23cca208bfa8cd4,train/230656f8e3e94b67b23cca208bfa8cd4.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230656f8e3e94b67b23cca208bfa8cd4.jpeg
2307b32aa24749c0b471a570029a8e3d,train/2307b32aa24749c0b471a570029a8e3d.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2307b32aa24749c0b471a570029a8e3d.jpeg
23088c03928a4c29a13f2c60ebff39be,train/23088c03928a4c29a13f2c60ebff39be.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23088c03928a4c29a13f2c60ebff39be.jpeg
2309c02fd100485ba33fb3e707f28428,train/2309c02fd100485ba33fb3e707f28428.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2309c02fd100485ba33fb3e707f28428.jpeg
2309f0bfb6994d77a0e4fa6869209d2c,train/2309f0bfb6994d77a0e4fa6869209d2c.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2309f0bfb6994d77a0e4fa6869209d2c.jpeg
230adf0dcfa34b4b81e62e3024b86ab8,train/230adf0dcfa34b4b81e62e3024b86ab8.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230adf0dcfa34b4b81e62e3024b86ab8.jpeg
230b1dc4bcce41088df075dfbde27fa8,train/230b1dc4bcce41088df075dfbde27fa8.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230b1dc4bcce41088df075dfbde27fa8.jpeg
230cc3170540420fa383cb63e0308a41,train/230cc3170540420fa383cb63e0308a41.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230cc3170540420fa383cb63e0308a41.jpeg
230d58f1899c4c94bd65201c44a5d5cd,train/230d58f1899c4c94bd65201c44a5d5cd.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230d58f1899c4c94bd65201c44a5d5cd.jpeg
230f92ad2fa44b06894c1fc94b67223c,train/230f92ad2fa44b06894c1fc94b67223c.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\230f92ad2fa44b06894c1fc94b67223c.jpeg
23114437e80e4686ba73a95e84983dae,train/23114437e80e4686ba73a95e84983dae.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23114437e80e4686ba73a95e84983dae.jpeg
23120f6bbc484e51a5fac1f5e3bb180a,train/23120f6bbc484e51a5fac1f5e3bb180a.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23120f6bbc484e51a5fac1f5e3bb180a.jpeg
231225636a7a459c98ef5e685925fbe0,train/231225636a7a459c98ef5e685925fbe0.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\231225636a7a459c98ef5e685925fbe0.jpeg
2312567a7fdd425aa0684ef53b6d9ace,train/2312567a7fdd425aa0684ef53b6d9ace.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2312567a7fdd425aa0684ef53b6d9ace.jpeg
2312911ebff5416896488652a81e6f66,train/2312911ebff5416896488652a81e6f66.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2312911ebff5416896488652a81e6f66.jpeg
2312d3504cb4445f99d6e8910319267b,train/2312d3504cb4445f99d6e8910319267b.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2312d3504cb4445f99d6e8910319267b.jpeg
2313a8c773784b4eb0286e40561b79bd,train/2313a8c773784b4eb0286e40561b79bd.jpeg,0,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2313a8c773784b4eb0286e40561b79bd.jpeg
2314da9a7b8e4b6f8a95c812f7f11f13,train/2314da9a7b8e4b6f8a95c812f7f11f13.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2314da9a7b8e4b6f8a95c812f7f11f13.jpeg
23150dcfe4d847459e56ef9e9b579c1a,train/23150dcfe4d847459e56ef9e9b579c1a.jpeg,1,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23150dcfe4d847459e56ef9e9b579c1a.jpeg
2315a48d9d884c88858e93ff5a2d5d36,train/2315a48d9d884c88858e93ff5a2d5d36.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2315a48d9d884c88858e93ff5a2d5d36.jpeg
23172f8843f342be900ec71b986e4ce2,train/23172f8843f342be900ec71b986e4ce2.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23172f8843f342be900ec71b986e4ce2.jpeg
23188600edd042bc85d3ef486f55ce88,train/23188600edd042bc85d3ef486f55ce88.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23188600edd042bc85d3ef486f55ce88.jpeg
23193f065ee04a48a9581feb58030bd9,train/23193f065ee04a48a9581feb58030bd9.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23193f065ee04a48a9581feb58030bd9.jpeg
231a2f187a854b4f9618ec55acb6b557,train/231a2f187a854b4f9618ec55acb6b557.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\231a2f187a854b4f9618ec55acb6b557.jpeg
231a4979d04144d891458d38f433ef29,train/231a4979d04144d891458d38f433ef29.jpeg,1,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\231a4979d04144d891458d38f433ef29.jpeg
231da02e13c7420e9195d29af2d9047d,train/231da02e13c7420e9195d29af2d9047d.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\231da02e13c7420e9195d29af2d9047d.jpeg
2320f88a8c434a58a17612f4b9c8331d,train/2320f88a8c434a58a17612f4b9c8331d.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2320f88a8c434a58a17612f4b9c8331d.jpeg
2321aeac292243dc831f96f1e36b1307,train/2321aeac292243dc831f96f1e36b1307.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2321aeac292243dc831f96f1e36b1307.jpeg
232369c1a8d3484d987f04d868ff698d,train/232369c1a8d3484d987f04d868ff698d.jpeg,0,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232369c1a8d3484d987f04d868ff698d.jpeg
232370a658ea4aa3ba3627863314db8f,train/232370a658ea4aa3ba3627863314db8f.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232370a658ea4aa3ba3627863314db8f.jpeg
2326cdc922904c97947e2907e3c13f12,train/2326cdc922904c97947e2907e3c13f12.jpeg,1,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2326cdc922904c97947e2907e3c13f12.jpeg
23272898a3d943cbb32f94bdeb76d60e,train/23272898a3d943cbb32f94bdeb76d60e.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23272898a3d943cbb32f94bdeb76d60e.jpeg
2329e2cbf3814ae4b0174ed3cea731fa,train/2329e2cbf3814ae4b0174ed3cea731fa.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2329e2cbf3814ae4b0174ed3cea731fa.jpeg
232c4470e10849b69254a86c48efac05,train/232c4470e10849b69254a86c48efac05.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232c4470e10849b69254a86c48efac05.jpeg
232c78f873694da8819bef6f4169ce6c,train/232c78f873694da8819bef6f4169ce6c.jpeg,1,True,BENIN/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232c78f873694da8819bef6f4169ce6c.jpeg
232d0e5a29c346108edad4f79ea2f7c0,train/232d0e5a29c346108edad4f79ea2f7c0.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232d0e5a29c346108edad4f79ea2f7c0.jpeg
232d80c43e0a419a9106528a41833246,train/232d80c43e0a419a9106528a41833246.jpeg,0,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232d80c43e0a419a9106528a41833246.jpeg
232db57cac9a4fc49f4c25afb10bbd87,train/232db57cac9a4fc49f4c25afb10bbd87.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232db57cac9a4fc49f4c25afb10bbd87.jpeg
232fd0dfdd364ed9867c1f831a0f3435,train/232fd0dfdd364ed9867c1f831a0f3435.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232fd0dfdd364ed9867c1f831a0f3435.jpeg
232fe72e662a46e8aa9b183459a5f2c4,train/232fe72e662a46e8aa9b183459a5f2c4.jpeg,0,True,GUINEA/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\232fe72e662a46e8aa9b183459a5f2c4.jpeg
23317a5ba5c7484c8f423de8845a028b,train/23317a5ba5c7484c8f423de8845a028b.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23317a5ba5c7484c8f423de8845a028b.jpeg
2331b784e28241c39d7bcf2d87f86059,train/2331b784e28241c39d7bcf2d87f86059.jpeg,1,True,EGYPT/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2331b784e28241c39d7bcf2d87f86059.jpeg
2331c00b24204facb1f2d1b89274b083,train/2331c00b24204facb1f2d1b89274b083.jpeg,0,True,MOZAMBIQUE/DL,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\2331c00b24204facb1f2d1b89274b083.jpeg
23335a9f69ed47b3aff21206184d0f58,train/23335a9f69ed47b3aff21206184d0f58.jpeg,1,True,MAURITIUS/ID,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\23335a9f69ed47b3aff21206184d0f58.jpeg
