id,full_path,label
3c0029e7f4a1452d9581201d0f93df45,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0029e7f4a1452d9581201d0f93df45.jpeg,1
3c018304ff864c34aca3f7bcad14f39e,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c018304ff864c34aca3f7bcad14f39e.jpeg,0
3c051b87d8b74cc889a1320520f5f0b1,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c051b87d8b74cc889a1320520f5f0b1.jpeg,1
3c05c6c5c5544a1a99a9debd9b01fece,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c05c6c5c5544a1a99a9debd9b01fece.jpeg,1
3c0822dc62fd4065bf1246949f5bfdd7,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0822dc62fd4065bf1246949f5bfdd7.jpeg,0
3c08ad9a9c2647a1bddfc25dfe690838,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c08ad9a9c2647a1bddfc25dfe690838.jpeg,0
3c0c243bf10e48a785833e644241be98,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0c243bf10e48a785833e644241be98.jpeg,1
3c0d815b4bf140b0a35ad6b0ff98f43a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0d815b4bf140b0a35ad6b0ff98f43a.jpeg,1
3c0e9c6688b14c1c859fd3ba76aaf572,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0e9c6688b14c1c859fd3ba76aaf572.jpeg,0
3c0ef196c4f74fb3a92dd40eef3b24c2,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0ef196c4f74fb3a92dd40eef3b24c2.jpeg,0
3c0f501fb0af4d3788d67bae44213cd2,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0f501fb0af4d3788d67bae44213cd2.jpeg,1
3c0f90ce398f4144959161e295fd08d9,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c0f90ce398f4144959161e295fd08d9.jpeg,0
3c11162203a847e29c52f727ce3c4822,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c11162203a847e29c52f727ce3c4822.jpeg,0
3c1153c7983f42699e151c863059d993,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1153c7983f42699e151c863059d993.jpeg,0
3c116467726445b7b678b7178e2c817b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c116467726445b7b678b7178e2c817b.jpeg,1
3c119117d6144832970b275f7061de1f,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c119117d6144832970b275f7061de1f.jpeg,1
3c120fe95c144b8aa1d8666635ef79f6,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c120fe95c144b8aa1d8666635ef79f6.jpeg,0
3c121a6fb9b84f74b51b44f72b7b18dc,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c121a6fb9b84f74b51b44f72b7b18dc.jpeg,0
3c12695246df4e368fda4e4e0e4f4798,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c12695246df4e368fda4e4e0e4f4798.jpeg,1
3c12ee28de4e48d2a359bc3b2fe93992,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c12ee28de4e48d2a359bc3b2fe93992.jpeg,0
3c13f402ab9f4e2cae3d8a965de4ec8c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c13f402ab9f4e2cae3d8a965de4ec8c.jpeg,1
3c1430740a414a429c3a776e9cc2ce4c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1430740a414a429c3a776e9cc2ce4c.jpeg,1
3c145bf9181448a9b64221c368865265,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c145bf9181448a9b64221c368865265.jpeg,0
3c15e668807640d196305f375ae6383e,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c15e668807640d196305f375ae6383e.jpeg,0
3c16779a9e514eb9a1738d3948df2c95,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c16779a9e514eb9a1738d3948df2c95.jpeg,1
3c182179292f4905a45cf6a0476187ea,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c182179292f4905a45cf6a0476187ea.jpeg,0
3c1825a5cbc743b0bb0a4ed99849e460,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1825a5cbc743b0bb0a4ed99849e460.jpeg,1
3c1a4e48fb3140c4aea4a37192ceeb18,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1a4e48fb3140c4aea4a37192ceeb18.jpeg,0
3c1ab6ccba234256bcf7efeb423a686d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1ab6ccba234256bcf7efeb423a686d.jpeg,0
3c1b3799d86a49d586f42b61364cea2d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1b3799d86a49d586f42b61364cea2d.jpeg,0
3c1bf00f48514965a6d7becea74725fb,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1bf00f48514965a6d7becea74725fb.jpeg,0
3c1c827659ea42fc8895d9e9b92e8c06,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1c827659ea42fc8895d9e9b92e8c06.jpeg,1
3c1db1c9055243df840756162a3337b1,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1db1c9055243df840756162a3337b1.jpeg,0
3c1dc147801a475d815dc50c0d9bba71,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1dc147801a475d815dc50c0d9bba71.jpeg,0
3c1dfd33031048bfa6ee4140cfe4ca7c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c1dfd33031048bfa6ee4140cfe4ca7c.jpeg,0
3c20ad3d04c04da1a5ce6e5ab5072e7d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c20ad3d04c04da1a5ce6e5ab5072e7d.jpeg,1
3c20b917834a47a7aa5788cd9273ed16,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c20b917834a47a7aa5788cd9273ed16.jpeg,0
3c211444a98c4bbea7b5c2cd94b41420,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c211444a98c4bbea7b5c2cd94b41420.jpeg,0
3c21a9cbe07542c8a1572e3497b50605,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c21a9cbe07542c8a1572e3497b50605.jpeg,0
3c21d78241bf4a69acfa02c331553228,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c21d78241bf4a69acfa02c331553228.jpeg,1
3c22d93aafb542589dc2030591dda498,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c22d93aafb542589dc2030591dda498.jpeg,0
3c22f73ed0db4073a2b8bd054747513a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c22f73ed0db4073a2b8bd054747513a.jpeg,1
3c2477b003574efca95115767f92ef7d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c2477b003574efca95115767f92ef7d.jpeg,1
3c25765c0f7c41eb91439792dee1497a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c25765c0f7c41eb91439792dee1497a.jpeg,0
3c2615fc443e49128cad4a690842a595,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c2615fc443e49128cad4a690842a595.jpeg,1
3c266ceda2414b139749bcd45beda090,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c266ceda2414b139749bcd45beda090.jpeg,0
3c26d934c818480aab14735f2979ad1e,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c26d934c818480aab14735f2979ad1e.jpeg,0
3c28cb96ffbf4b11b77ee6803a890ef6,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c28cb96ffbf4b11b77ee6803a890ef6.jpeg,1
3c29df582c9740839ff0b44bd75f8d08,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c29df582c9740839ff0b44bd75f8d08.jpeg,1
3c2a80bff8674f288b6fe3f9d8ad800d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c2a80bff8674f288b6fe3f9d8ad800d.jpeg,1
3c2d7c721acd4260ac424105b8801efa,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c2d7c721acd4260ac424105b8801efa.jpeg,0
3c2f3e013cb449a19dc1cff3a7fe6582,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c2f3e013cb449a19dc1cff3a7fe6582.jpeg,1
3c31550d243a49329af1b95aec3e6e7e,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c31550d243a49329af1b95aec3e6e7e.jpeg,1
3c316b2dffd5493cb1a9163c42ea7dc6,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c316b2dffd5493cb1a9163c42ea7dc6.jpeg,0
3c31cb7041274c50bbb06a3ca69d6d7b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c31cb7041274c50bbb06a3ca69d6d7b.jpeg,1
3c321d07e86840db89e50fad48693f07,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c321d07e86840db89e50fad48693f07.jpeg,1
3c32b0ecb7fd4d1491da399e863e5a6a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c32b0ecb7fd4d1491da399e863e5a6a.jpeg,1
3c354b52cce7493ea2331fbf2734aac3,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c354b52cce7493ea2331fbf2734aac3.jpeg,0
3c364e22368447d4971f66b60f1a39bd,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c364e22368447d4971f66b60f1a39bd.jpeg,0
3c3868a6c3ea40c5956e416cdd5017df,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3868a6c3ea40c5956e416cdd5017df.jpeg,0
3c387dc68d6a4df68ee9d337f390cf99,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c387dc68d6a4df68ee9d337f390cf99.jpeg,1
3c390dc9b93748a2a66d0fc3c2a4ff4d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c390dc9b93748a2a66d0fc3c2a4ff4d.jpeg,0
3c3afa1da51f472fa4c022255d57fd0a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3afa1da51f472fa4c022255d57fd0a.jpeg,1
3c3b450b47514bf98e26cf05256e1ef9,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3b450b47514bf98e26cf05256e1ef9.jpeg,1
3c3bcf5ab1e0470688e2fa8c28b4c384,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3bcf5ab1e0470688e2fa8c28b4c384.jpeg,0
3c3c6f4d55e948e198009c8ca23b7817,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3c6f4d55e948e198009c8ca23b7817.jpeg,0
3c3cc5ee8a7a4f54b7640c654889168a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3cc5ee8a7a4f54b7640c654889168a.jpeg,0
3c3d0225b879438a9c5fe71920600667,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3d0225b879438a9c5fe71920600667.jpeg,1
3c3d6edc8a42407bb564c8c6f67e6c47,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3d6edc8a42407bb564c8c6f67e6c47.jpeg,0
3c3dc0bf3e584f5a8764372f26ead4cf,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3dc0bf3e584f5a8764372f26ead4cf.jpeg,0
3c3e232efbed4bf4918d21485ddff364,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3e232efbed4bf4918d21485ddff364.jpeg,0
3c3f10483521418390d80e1cea48ee0d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c3f10483521418390d80e1cea48ee0d.jpeg,1
3c408439f9bb45df8d9ab9945125dc55,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c408439f9bb45df8d9ab9945125dc55.jpeg,0
3c40d7732d07458dbe725dbe0e080f56,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c40d7732d07458dbe725dbe0e080f56.jpeg,0
3c436bc568b24bf7a8a619e6f50f611c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c436bc568b24bf7a8a619e6f50f611c.jpeg,1
3c4414deb24a46baa31d6d68f848b3ea,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4414deb24a46baa31d6d68f848b3ea.jpeg,1
3c4676883b5242afaeec975c1023b602,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4676883b5242afaeec975c1023b602.jpeg,0
3c46f94969b2467f8ea203cbb87aca89,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c46f94969b2467f8ea203cbb87aca89.jpeg,0
3c472ae7a0024764b8cd83b588c86383,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c472ae7a0024764b8cd83b588c86383.jpeg,0
3c472e15377d449fb763202d8d677d07,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c472e15377d449fb763202d8d677d07.jpeg,0
3c473ca008e34ec48b6d89d54dc89835,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c473ca008e34ec48b6d89d54dc89835.jpeg,0
3c476cc3b0a4414da5d628ff8ba4c300,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c476cc3b0a4414da5d628ff8ba4c300.jpeg,1
3c47d1c803bc42fdaa9f388eb597894b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c47d1c803bc42fdaa9f388eb597894b.jpeg,0
3c47e01546d24d38b78289980d05e7da,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c47e01546d24d38b78289980d05e7da.jpeg,0
3c4ad0166bed4a76b7c0934b1b7c7698,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4ad0166bed4a76b7c0934b1b7c7698.jpeg,1
3c4c4d7fc04045258178235214909c62,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4c4d7fc04045258178235214909c62.jpeg,1
3c4ca909b4d6476482e01cf4feb9c474,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4ca909b4d6476482e01cf4feb9c474.jpeg,0
3c4d1f4ccb024af8b5b0ec9073a36805,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4d1f4ccb024af8b5b0ec9073a36805.jpeg,0
3c4da14d0f744529a362e492cf078c65,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4da14d0f744529a362e492cf078c65.jpeg,1
3c4e5125ca7a4576bc3a0e3e6d02c69b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4e5125ca7a4576bc3a0e3e6d02c69b.jpeg,0
3c4eb82175b6424a99edc6eaa4ed3bf7,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4eb82175b6424a99edc6eaa4ed3bf7.jpeg,0
3c4fecdf12004e9e89bc0d7208bafe43,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c4fecdf12004e9e89bc0d7208bafe43.jpeg,0
3c5245d5ba064235b4446d1e4ca2e290,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5245d5ba064235b4446d1e4ca2e290.jpeg,1
3c53bcac859d4bb895b16a34e010d28f,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c53bcac859d4bb895b16a34e010d28f.jpeg,0
3c5402dd20bf47e59a3303634d62c251,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5402dd20bf47e59a3303634d62c251.jpeg,1
3c5412ba05254698b74c07a241db6db0,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5412ba05254698b74c07a241db6db0.jpeg,1
3c5764852fb84666b6e37e59ddbee1f9,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5764852fb84666b6e37e59ddbee1f9.jpeg,0
3c580a5b7d8f48cbb6e085ba5987b244,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c580a5b7d8f48cbb6e085ba5987b244.jpeg,0
3c581c114b0b462b9f8119a7bc84dd83,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c581c114b0b462b9f8119a7bc84dd83.jpeg,0
3c5a751da324424f81baa5bbfb5094f6,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5a751da324424f81baa5bbfb5094f6.jpeg,0
3c5a83b7687a41e38de926a8030b5f6d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5a83b7687a41e38de926a8030b5f6d.jpeg,1
3c5aaaf0a2e64fa798bc0b33da255a48,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5aaaf0a2e64fa798bc0b33da255a48.jpeg,0
3c5b3886914d4360bf5bac677033d65a,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5b3886914d4360bf5bac677033d65a.jpeg,1
3c5f3b4cef184c8a9de92fde99ce679c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5f3b4cef184c8a9de92fde99ce679c.jpeg,1
3c5f7a6deedc4650a192b56ff8911e21,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c5f7a6deedc4650a192b56ff8911e21.jpeg,0
3c608df0f5064b8a9b11ed01aec4f49b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c608df0f5064b8a9b11ed01aec4f49b.jpeg,0
3c6155dad6a44e70a227e75893d6f708,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6155dad6a44e70a227e75893d6f708.jpeg,1
3c63826cd87e42beb4b11d4f0885a106,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c63826cd87e42beb4b11d4f0885a106.jpeg,0
3c64a1fd810f49e7abf59f001e3edb72,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c64a1fd810f49e7abf59f001e3edb72.jpeg,1
3c65a89c9d6d43cf92b94d6bc64a52d3,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c65a89c9d6d43cf92b94d6bc64a52d3.jpeg,1
3c65bfa485e64a16b09d1034fe876fc0,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c65bfa485e64a16b09d1034fe876fc0.jpeg,1
3c65d7fce26e4823bedb595c984e299f,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c65d7fce26e4823bedb595c984e299f.jpeg,1
3c67b7282b1d4106ac7a0d2586fb389d,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c67b7282b1d4106ac7a0d2586fb389d.jpeg,1
3c68ded92b9d496bbde7b8bc59dab830,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c68ded92b9d496bbde7b8bc59dab830.jpeg,1
3c695530f4d14d35aa4cfa6ccd0ca686,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c695530f4d14d35aa4cfa6ccd0ca686.jpeg,1
3c6a2a90b8664121a67b45324c5faa81,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6a2a90b8664121a67b45324c5faa81.jpeg,1
3c6add86c194466fb6e38e6ef24f945b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6add86c194466fb6e38e6ef24f945b.jpeg,0
3c6c079eb62e449e8b19a0f42446357b,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6c079eb62e449e8b19a0f42446357b.jpeg,0
3c6c74496b7b49699017561b7dcc3e91,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6c74496b7b49699017561b7dcc3e91.jpeg,1
3c6d5b9628d64fef94b32220031616ad,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6d5b9628d64fef94b32220031616ad.jpeg,0
3c6e6bc2496a47ff99ff96e44f6dcb34,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6e6bc2496a47ff99ff96e44f6dcb34.jpeg,0
3c6f5b0b4a4c42668afb4e9338b5fa18,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6f5b0b4a4c42668afb4e9338b5fa18.jpeg,0
3c6f69ea64054451b47bd484598a213c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c6f69ea64054451b47bd484598a213c.jpeg,1
3c70184524d7490c902bc412d44731e2,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c70184524d7490c902bc412d44731e2.jpeg,1
3c71c6016fa84fd7901fdd5068ca5243,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c71c6016fa84fd7901fdd5068ca5243.jpeg,1
3c723b3113cd4b26b5357ed3489a6a7c,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c723b3113cd4b26b5357ed3489a6a7c.jpeg,0
3c72a7c65d8b423a81fe3dbe452d32a1,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c72a7c65d8b423a81fe3dbe452d32a1.jpeg,0
3c748c1a3560409880ae31e8acc526bc,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c748c1a3560409880ae31e8acc526bc.jpeg,1
3c75116e915a49d7b946d2e8f5691992,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c75116e915a49d7b946d2e8f5691992.jpeg,0
3c76a40711fd41dd949eeb3a78f78602,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c76a40711fd41dd949eeb3a78f78602.jpeg,0
3c76b6cd426845cda962e4d7ba08c563,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c76b6cd426845cda962e4d7ba08c563.jpeg,0
3c785535a52a43389da0269d179cdd84,C:\Users\NXTWAVE\Downloads\Fraud Prediction\the-freuid-challenge-2026-ijcai-ecai\train\train\3c785535a52a43389da0269d179cdd84.jpeg,1
