tta_pass_1,tta_pass_2,tta_pass_3,tta_pass_4,tta_pass_5,id,tta_mean,tta_median,final_score
9.583639e-05,0.00022448978,3.9105584e-05,0.00011759951,0.0007058369,37afc51d3bba485383570c4c77abb02d,0.00023657363,0.00011759951,0.00020088139
2.787722e-05,1.760459e-06,1.958954e-06,3.0440597e-05,3.277579e-05,37c799e170754c47b2f45299961b9a59,1.8962604e-05,2.787722e-05,2.163699e-05
2.6247551e-05,2.7449494e-06,1.2636424e-05,3.4055396e-05,1.6155273e-05,37d61162aa494a059a6e98748c895bc4,1.8367919e-05,1.6155273e-05,1.7704126e-05
0.00012994988,1.09449475e-05,1.4295848e-06,1.9472907e-05,1.4978867e-05,37dfb9e360224ecfafd5ca209d135be0,3.535524e-05,1.4978867e-05,2.9242326e-05
0.00011250208,0.0002746188,8.522394e-05,0.00027208612,7.693057e-05,37e7f54075a849d5b3fbb2acb69aa53b,0.0001642723,0.00011250208,0.00014874122
0.0028526303,0.0007184237,0.00016794137,0.0020582587,0.00094909547,37fbd311ac4345238027c56fa8d0fe32,0.0013492699,0.00094909547,0.0012292175
0.99996233,0.99994063,0.99995387,0.99996674,0.99933237,3819aabf879e4d75ab16c8d7956ce222,0.9998312,0.99995387,0.99986804
1.9030671e-06,6.618598e-07,4.0552985e-07,2.2032461e-06,8.869805e-07,382230bd81d1472a9f18f9eea4caaa02,1.2121367e-06,8.869805e-07,1.1145898e-06
0.00012339433,1.8142255e-05,1.258e-06,0.00012108462,5.570625e-06,38317f7ad5d0418194aab52f1ea69dfa,5.3889962e-05,1.8142255e-05,4.316565e-05
5.4632394e-05,2.881487e-06,4.416826e-06,0.00019640652,2.8096849e-05,3831e5bcfbbd4659afa0b0aa520b4612,5.728681e-05,2.8096849e-05,4.852982e-05
0.9999745,0.9999354,0.9999635,0.9999746,0.99992895,383224406e4647408a77b3074b5fc3cf,0.99995536,0.9999635,0.9999578
4.1336778e-05,1.0814331e-05,2.5827371e-06,4.1048053e-05,2.1072642e-06,3832fbc1f1a24a029aa15cf5af1f5e56,1.9577832e-05,1.0814331e-05,1.6948783e-05
0.00044212572,0.0008318888,0.0028369979,0.00070477254,0.0039603943,384453e1f44943ceb208f3a87d44bd6a,0.001755236,0.0008318888,0.0014782317
5.7345525e-05,4.2083757e-05,6.0271443e-05,4.741928e-05,6.3756386e-05,3850be1961b24c35969e51ee0998bdc2,5.4175278e-05,5.7345525e-05,5.512635e-05
0.9999403,0.99991655,0.9997167,0.99993896,0.9999534,385385de6eee4077af9f0fc6f21c6311,0.9998932,0.99993896,0.99990696
0.00039409124,0.00070651935,0.0025825286,0.0007553355,0.00022039696,3853a47e9621486a8b037af4bc30d5da,0.0009317744,0.00070651935,0.00086419785
3.42831e-05,1.949955e-06,2.7616847e-05,5.8045476e-05,2.1706028e-06,38628c034a4d47d9bc9e34d150480315,2.4813198e-05,2.7616847e-05,2.5654293e-05
9.915027e-05,1.4608227e-05,4.5846286e-05,5.8715657e-05,1.8159251e-05,3868d8bab9de4cf697eacfbe04c2e06d,4.7295936e-05,4.5846286e-05,4.6861038e-05
0.0006107297,1.8263874e-05,2.5019071e-05,0.00050393754,2.762172e-05,386ed2b67cd14030a85e642596351658,0.00023711438,2.762172e-05,0.00017426658
3.64959e-05,2.6531778e-05,1.9335835e-06,3.2827436e-05,0.00016687093,38774e850b3f44fbba764f56cd8f857d,5.293193e-05,3.2827436e-05,4.690058e-05
0.00012490264,6.5122863e-06,3.0776728e-06,0.00017212867,3.9585324e-05,387bdbbba23144d9918a51b916352499,6.9241316e-05,3.9585324e-05,6.0344515e-05
0.00066788745,0.0023212954,0.003523137,0.0008415098,0.0024387827,387e4fc7f7b84c128375b106ab272101,0.0019585225,0.0023212954,0.0020673545
0.99995995,0.99995315,0.99996436,0.99996233,0.99980277,388da940099e46d3a51377f04ecf04de,0.9999285,0.99995995,0.9999379
0.00028904015,0.0004632006,0.00018674748,0.00023991504,0.0016955289,38a78d1ad7eb47aebca893c19eb2031e,0.00057488645,0.00028904015,0.00048913254
0.96406585,0.935631,0.9859335,0.9503419,0.9569134,38c655fecf8144e0884e035e3679a36b,0.95857716,0.9569134,0.958078
1.7278915e-05,9.2295346e-07,9.806471e-06,3.4805778e-06,4.6838827e-06,38ced0f675ea4e47acf0e56f0048ef2a,7.23456e-06,4.6838827e-06,6.469357e-06
0.9996105,0.9897725,0.99936,0.7640603,0.43998444,38ddd8ca564a49a0aef542846911ac81,0.83855754,0.9897725,0.8839221
0.99959606,0.99958664,0.99936634,0.99958795,0.99959725,38dfd4dc8bb54757829d0ca540ab6218,0.9995468,0.99958795,0.99955916
0.9993961,0.9988991,0.9989949,0.9991786,0.9979133,38e39139a5ed404a90e6b9f806ca7826,0.9988764,0.9989949,0.9989119
0.0012434941,0.00095343683,0.0003126662,0.0014875408,0.00023337649,38f0179db91242e08d5f1826bee6dead,0.00084610283,0.00095343683,0.000878303
0.9999068,0.9999068,0.9999176,0.9999392,0.99972814,38f29cc25fa342dcb25b35b0d65c6a21,0.99987966,0.9999068,0.9998878
0.9999832,0.99998665,0.9999732,0.9999821,0.99998283,3902262a5cd648c88f7f909f447ad053,0.9999816,0.99998283,0.999982
4.8249523e-05,1.2589273e-05,4.4343706e-06,3.8004e-05,1.3693012e-05,3909583545bc4969b4dab2c805b0ddb7,2.3394035e-05,1.3693012e-05,2.0483729e-05
0.9999434,0.99969876,0.99973017,0.9995365,0.9994823,390c9783f86a42709ffb1fe2aca9f0ce,0.99967825,0.99969876,0.9996844
0.0014467894,0.0036623147,0.0025181226,0.01673884,0.016607383,390dc2f38f4b49879b17fabc688635bc,0.00819469,0.0036623147,0.0068349773
0.9999796,0.9999883,0.99998677,0.9999881,0.9999814,392c6c0deeca4f4aa3b926c23c02b677,0.99998486,0.99998677,0.99998546
7.826898e-06,5.532529e-05,5.94837e-05,6.842411e-06,6.907946e-05,393584ca15664261bd2a6d180fd8c480,3.9711555e-05,5.532529e-05,4.4395674e-05
0.9998332,0.99996996,0.99971193,0.99984205,0.9999418,3937ed19043a4033944ee6d3dbdf06e4,0.9998598,0.99984205,0.9998545
0.99997854,0.9999707,0.9999783,0.99997914,0.9999913,393e7bcde29a417b8c982ee54435000f,0.9999796,0.99997854,0.9999793
0.9999939,0.9999894,0.99999094,0.99999404,0.9999857,3943c0db0fd643e892b4ef2bdb3efb56,0.9999908,0.99999094,0.9999908
0.00019137036,0.00026542053,1.1269351e-05,0.0004453447,0.0021378745,394b4ffa9cc141dcbe6373a8e7c99814,0.0006102559,0.00026542053,0.0005068053
3.917318e-05,1.2392228e-07,5.8364217e-06,3.2578817e-05,9.698479e-07,3954a0ae04284904ab8603640169581e,1.5736437e-05,5.8364217e-06,1.27664325e-05
4.8706777e-05,4.7176796e-05,5.1854922e-06,5.497885e-05,1.431443e-05,3959223a1df341dc9b6e3f2ae684dba5,3.407247e-05,4.7176796e-05,3.8003767e-05
0.00013296952,0.00037106161,0.00059011084,0.00020753195,0.0005472195,3966b6f15cf94be1ab20c6c7ff92d4e5,0.0003697787,0.00037106161,0.00037016356
0.99992204,0.9999502,0.9999701,0.9999138,0.9999356,396c721d05564ce7919567fef8e229bd,0.9999383,0.9999356,0.99993753
0.99999285,0.9999939,0.9997334,0.9999943,0.9999553,397d356d11674a3b9007de1e410df79e,0.9999339,0.99999285,0.9999516
0.99999106,0.9999937,0.99999464,0.99999106,0.9999933,398c06ad3d1948098ceae210180b1cd3,0.9999927,0.9999933,0.99999297
0.99995637,0.99997306,0.9999435,0.9999528,0.9999808,3994fe0d3fd34f479e8b228703b4d7d3,0.99996126,0.99995637,0.9999598
0.999987,0.99999785,0.99999034,0.9999876,0.9999914,39b116067aae4ab49fa96bbff10976c0,0.9999908,0.99999034,0.9999907
0.00019803857,0.00013038033,0.00084233924,0.00017955416,0.0032810906,39c3d0de53e44df19a9ac7bd1c816b7a,0.00092628057,0.00019803857,0.00070780795
0.00040002665,0.00047875458,0.0010064207,0.0006899508,0.0007861175,39c67bd720ae47029a53599b7b5364c0,0.000672254,0.0006899508,0.000677563
0.99976915,0.9998772,0.9999193,0.9997893,0.999946,39c76315b3604ca09f0f0db613792bf7,0.99986017,0.9998772,0.9998653
0.001997224,0.0104342345,0.009628372,0.0024230129,0.8994021,39f103c6c6e9423bba8c5a42949dff41,0.18477699,0.009628372,0.13223241
7.6230746e-05,9.1846894e-05,0.00022917411,0.00013931861,0.03258026,39f9b990697c41868d2db2d9126d0126,0.0066233664,0.00013931861,0.004678152
0.0014158383,0.0014579472,0.014089257,0.0016519765,0.004656248,39fb540acdf946b298a1d92ce1dd2e9d,0.0046542534,0.0016519765,0.0037535704
0.00030533902,0.0030348457,0.00030533902,0.0008250688,0.00029480533,39fb7104bcd44678b6794e2f632b2465,0.00095307955,0.00030533902,0.00075875735
0.9998889,0.99998534,0.99995947,0.9999037,0.9999641,39fc2f0122964dd8a248c7971980e9cf,0.9999403,0.99995947,0.99994606
0.0005321991,0.00075946323,7.2919254e-05,0.00047864072,0.00029103525,39fe7532fdbd49c99a1b9e73abfd3cbe,0.00042685153,0.00047864072,0.0004423883
4.2048378e-05,1.8264971e-05,1.3101879e-06,2.0792386e-05,4.1608047e-05,3a05475f2e4a48f097d8318a2db6204c,2.4804793e-05,2.0792386e-05,2.3601071e-05
0.9998006,0.9997979,0.9998671,0.9998387,0.99986744,3a1db8ebcfb9453289e5f071ee81e151,0.99983436,0.9998387,0.99983567
0.9991959,0.99867743,0.996829,0.99920505,0.9913617,3a2c5412705d4b689ccd76f3d04eb717,0.9970538,0.99867743,0.99754095
0.9999515,0.99997497,0.99998045,0.9999591,0.99973875,3a2f558d9865409f83057166fce01a86,0.99992096,0.9999591,0.9999324
1.0807227e-05,7.4862014e-06,1.0807227e-05,2.4351022e-05,2.5408099e-06,3a342aba2e074c37a30a1c375fa85a5b,1.1198497e-05,1.0807227e-05,1.1081116e-05
6.4346845e-05,2.3678667e-05,0.00011473681,7.491213e-05,5.1998115e-05,3a4587e17506409b84cf4c4dbb4f305b,6.593451e-05,6.4346845e-05,6.545821e-05
1.304931e-05,3.9949246e-06,4.403838e-06,1.6126072e-05,4.200129e-06,3a50c2af7340406392f43e5d185489ea,8.354855e-06,4.403838e-06,7.16955e-06
0.9999436,0.99996996,0.9999436,0.9999534,0.999653,3a518f5807f045fdb20e81995fba55f8,0.9998927,0.9999436,0.999908
5.4087136e-06,2.017252e-06,5.4087136e-06,6.9216935e-06,5.2690707e-06,3a57cc8e1a6b47b1851e5fbeddec81a2,5.0050885e-06,5.4087136e-06,5.126176e-06
1.0,1.0,0.9999999,1.0,1.0,3a5926f0f28340b9a91057f3aba1439e,1.0,1.0,1.0
0.99997985,0.999984,0.99995446,0.99997985,0.9999498,3a5ff2eb049441c4aa8eda62c46b7de3,0.99996966,0.99997985,0.9999727
0.9737332,0.99983966,0.9999964,0.9809924,0.25939324,3a61c0e16d2d4ec4bd683ee9f6137be4,0.84279096,0.9809924,0.88425136
4.678179e-05,7.941882e-05,0.000335965,3.7641865e-05,2.4361125e-05,3a64ac410c4e452a9cde0b7e8ec78c5e,0.00010483372,4.678179e-05,8.741814e-05
2.6270864e-05,9.19548e-06,1.7608854e-05,1.1548018e-05,5.150161e-06,3a6a426f1ead4173946562167c1067ca,1.39546755e-05,1.1548018e-05,1.3232678e-05
0.0016208052,0.00046518954,0.0022697991,0.001595019,0.00059260376,3a6fc5f174164fd8952be9d9e95311dd,0.0013086833,0.001595019,0.001394584
0.9999896,0.99999535,0.99991584,0.99999034,0.9999907,3a73eb7b2bf64c8cbc36ccb11fb9dcd8,0.99997634,0.99999034,0.99998057
0.999985,0.99999166,0.99995553,0.9999814,0.99998283,3a79ce076bc44008aa221dad44cee929,0.9999793,0.99998283,0.99998033
0.0003073628,1.790188e-05,0.00057649,0.0002618878,4.0080697e-05,3a835b4ef56a411fbb575a5b42d0283a,0.00024074464,0.0002618878,0.0002470876
0.999984,0.9999858,0.99994564,0.99998164,0.9999168,3a861fc5a0a84c4b9158f5d3e63c41fb,0.9999628,0.99998164,0.9999684
0.9998838,0.9999869,0.99893624,0.9998741,0.9999349,3a8db2ebfd4d4cf89115ed1da22c1bfd,0.99972326,0.9998838,0.9997714
0.0025868632,0.005785192,0.00056900363,0.0025519547,0.0017213769,3a8f26fb1f0d446083b7be4bf0ff4666,0.002642878,0.0025519547,0.002615601
0.001171712,0.0044843447,0.017105518,0.0033489272,0.08107529,3a90c752ee104c0fac4272d65e16ef2b,0.021437157,0.0044843447,0.016351312
0.9999087,0.99995565,0.9999653,0.99988973,0.9999236,3aa1758b17494950bc82eced3217b194,0.99992865,0.9999236,0.99992716
0.00077951135,0.00045576098,0.00063412485,0.0008167883,0.00026228558,3aae0eea0a6244da81c4afa25d9f18ef,0.0005896942,0.00063412485,0.0006030234
0.9999224,0.9998858,0.9997913,0.9999186,0.9992719,3ab01436840a481bad2cc95309c3d0dd,0.99975795,0.9998858,0.9997963
0.99996734,0.99997115,0.99983895,0.99989724,0.9998534,3ab2efa5e60c4a939027ba9edef9bcd1,0.9999056,0.99989724,0.9999031
0.9999262,0.99990034,0.99951935,0.9985474,0.99937904,3acacad5642a41dab462f707a991ed66,0.9994544,0.99951935,0.99947387
0.999874,0.9999237,0.9998292,0.99986744,0.9995628,3ad04ded730e42499f7d0b70ba2143b0,0.9998115,0.99986744,0.9998283
0.00015921115,0.00049255666,0.0009723419,0.00019135192,0.00016383875,3ad072a174de4839a104470368dd0dfa,0.00039586006,0.00019135192,0.0003345076
0.9999237,0.9999198,0.9999701,0.999603,0.999974,3ad6c0b6d3094e939974a1593b2631df,0.9998781,0.9999237,0.9998918
0.0002092782,0.000508902,9.266229e-06,0.00017435671,0.0002882212,3ae103c99d0d4991abb4a96d21b2f2eb,0.00023800487,0.0002092782,0.00022938687
0.0008061939,0.0006352506,0.0009278839,0.000552682,0.00028635323,3ae31fa46ee840d683a1649b09dbb9ac,0.00064167276,0.0006352506,0.0006397461
0.9999691,0.99997175,0.9999745,0.9999583,0.99997056,3aed9abbce8349f18f53d9976757f71d,0.9999688,0.99997056,0.99996936
0.99998736,0.99999154,0.99997747,0.99998486,0.99997926,3aee539f7bea4aa496c8eba7005c821d,0.99998415,0.99998486,0.9999844
9.601702e-07,1.3205521e-06,1.01353735e-05,3.693786e-07,5.548628e-05,3af1f9f5a8f64a92a4e0b5e99d5958e5,1.3654351e-05,1.3205521e-06,9.954211e-06
0.99992216,0.9999603,0.99995947,0.9999299,0.9999403,3af2c84c46e443cfb085e27ff9ebc7da,0.9999424,0.9999403,0.9999418
1.4748093e-05,3.0963296e-05,1.0404174e-06,1.4979723e-05,1.2038108e-05,3af51534fada416c9835266fc7c1b549,1.4753928e-05,1.4748093e-05,1.4752177e-05
0.99303764,0.9987715,0.99278414,0.9942411,0.99831295,3af870c2026342fd9cfb63967cea8207,0.9954295,0.9942411,0.99507296
0.99999046,0.9999845,0.9998591,0.99998605,0.99998415,3b00ac6145bf4a18849aa49c5b5ef26e,0.9999609,0.9999845,0.999968
0.99995935,0.9999424,0.99998045,0.9999453,0.9999502,3b0af4745ce840edbb265c7cf2765c7f,0.99995553,0.9999502,0.9999539
0.00038439906,0.0010535432,0.00041120217,0.00045717537,0.004209763,3b14d08eb44f4d3592d71d0d43f6de42,0.0013032166,0.00045717537,0.0010494043
3.8398535e-05,2.1181553e-05,3.8398535e-05,6.4280546e-05,7.168519e-05,3b183a94af4142479329bca588cd4499,4.678887e-05,3.8398535e-05,4.4271772e-05
6.1918618e-06,1.1613404e-06,7.845918e-08,5.671245e-06,3.6108054e-06,3b1cbb8b1816403baa43ec29a46018ad,3.3427423e-06,3.6108054e-06,3.4231612e-06
0.9999858,0.99995685,0.9999112,0.999985,0.9999825,3b2a584dfdda4ea09cbc0c5f10097f1b,0.99996424,0.9999825,0.9999697
0.0019914252,0.0064529246,0.0018788306,0.0050962972,0.8865415,3b397568446a420a9af101230fea2437,0.18039219,0.0050962972,0.12780342
0.9999399,0.9999651,0.9999404,0.9999759,0.9997651,3b3e04484a234e7c918e00b5ad327ea5,0.9999173,0.9999404,0.99992424
0.00025371165,0.00075657235,0.0012623697,0.00028414954,0.00028591184,3b41b0bd7c31488685df3c1b24f16307,0.00056854304,0.00028591184,0.00048375368
0.99995947,0.9999161,0.9999708,0.9999701,0.999931,3b55508ca3f844a2abf737ca5b5751b3,0.99994946,0.99995947,0.99995244
0.9999428,0.99989665,0.9999783,0.9999442,0.9999044,3b58c443ac3640a6b44c6a23be8f0a52,0.99993324,0.9999428,0.9999361
0.0033403009,0.0037942324,0.0013008218,0.003102483,0.11712931,3b6d862055cd49fe98368b81ce67bce7,0.02573343,0.0033403009,0.019015491
0.99998987,0.9999969,0.9999893,0.9999851,0.99999726,3b6f377e48c340899c3ed641e2750945,0.9999917,0.99998987,0.9999912
0.99999166,0.99998784,0.999997,0.9999906,0.999984,3b8d2e7a67524b9ebe126d4b1b649ad3,0.9999903,0.9999906,0.99999034
1.539657e-05,1.1739999e-05,2.0488235e-06,2.5229341e-05,2.3136718e-05,3b8d9d586d9749919b39d63b0ee872f2,1.551029e-05,1.539657e-05,1.5476175e-05
0.99999785,0.9999976,0.99999905,0.9999981,0.99999845,3b956c83253f4400a4c9b55323965df8,0.9999982,0.9999981,0.9999982
0.9998809,0.9998196,0.9999689,0.9997948,0.99980193,3ba282eabf39488ba599ad467ae49ee0,0.99985325,0.9998196,0.9998432
0.00045385474,0.015725149,0.004045185,0.0004210542,0.08328117,3ba2de3baa984458a9e286792ac3e342,0.020785281,0.004045185,0.015763253
0.99991333,0.9999497,0.9999887,0.9999213,0.9999225,3bab7acba8ef4677adccefaf5e742a5b,0.99993914,0.9999225,0.99993414
1.1189376e-05,2.3971447e-06,1.1189376e-05,1.1357043e-05,5.4677483e-05,3bba78a14b5f44788cbf5d296b43698f,1.8162085e-05,1.1189376e-05,1.6070273e-05
0.000285693,0.00014147082,0.0002492608,0.00012939298,0.00026731048,3bc0b4cc4d8942e0a091f453ee0d71a8,0.00021462562,0.0002492608,0.00022501618
4.4786444e-05,2.5086782e-05,2.575865e-05,5.0960247e-05,0.00025311147,3bca62ea2b0d4c27ba14099c4479c82b,7.994072e-05,4.4786444e-05,6.939444e-05
8.0550395e-05,3.1166343e-05,9.2608605e-07,4.6699955e-05,2.0617583e-05,3bd5248a1a074902a386419bd81cb140,3.5992074e-05,3.1166343e-05,3.4544355e-05
2.8634879e-05,1.6812486e-05,1.9468358e-05,2.9839004e-05,3.563205e-06,3be0e52b20cc4b519cf6011adb2ac162,1.9663585e-05,1.9468358e-05,1.9605017e-05
0.0011831439,0.0013008639,0.007434268,0.0013502146,0.013610774,3be3e1c56b5f4e579f197617c1be0feb,0.004975853,0.0013502146,0.0038881614
0.9999733,0.9998287,0.9998908,0.9999752,0.9999428,3be62d1a262843a99b54984bb8941356,0.99992216,0.9999428,0.99992836
0.0019881686,0.0031437506,0.0025094468,0.01889302,0.016233182,3be7f10945e347caab4aa6c393af869f,0.008553514,0.0031437506,0.006930585
0.99997973,0.99997604,0.9999808,0.99997187,0.9999727,3be8febfd6e949c5bb722b3293fc6f47,0.9999763,0.99997604,0.99997616
1.2294727e-06,1.8840767e-06,1.0723689e-07,5.4400346e-07,1.7765658e-06,3bef75a341194f64bbb820f6b96f1efa,1.1082711e-06,1.2294727e-06,1.1446316e-06
0.9999857,0.9999919,0.9999696,0.99998546,0.9999794,3bf673f39e6a4376b722d0cb303fede0,0.99998236,0.99998546,0.9999833
0.00026470938,0.002075899,6.1770006e-05,0.0003759753,0.00051501207,3bf90545002648d084a00d01b3f8c8e5,0.0006586731,0.0003759753,0.00057386374
7.822299e-05,3.2328993e-05,7.2686757e-06,0.00011404275,1.8029945e-06,3c145ba6680849a9ad5cb9e300b401a2,4.673328e-05,3.2328993e-05,4.2411993e-05
0.9997433,0.99906904,0.9984024,0.9997969,0.9996829,3c19607aa22f475daddf75f8b98b1671,0.9993389,0.9996829,0.9994421
0.9997918,0.999962,0.9998348,0.99896145,0.99890053,3c1cb0e87d464f7896443052eba4aa9d,0.9994901,0.9997918,0.9995806
0.9999641,0.9999738,0.9999621,0.99995637,0.99995685,3c1db0f14d59458eb979b701b78123d5,0.9999626,0.9999621,0.99996245
0.9999727,0.9999497,0.9999521,0.99998045,0.9998228,3c1f490e97554d0b9f7270d362d03067,0.9999355,0.9999521,0.9999405
5.6051817e-05,0.0003361124,0.00011727408,5.3465777e-05,2.8398395e-05,3c28f896967247829df81d1e9b627286,0.00011826049,5.6051817e-05,9.9597884e-05
0.9999578,0.9999168,0.99995327,0.99995565,0.99991465,3c2f65d96a6d4ea2a77bf50325f6a8f3,0.9999396,0.99995327,0.99994373
0.00036643757,0.00032552675,0.00091814675,0.00038875872,0.0038143871,3c545a23ed22454b92490425353a3d13,0.0011626513,0.00038875872,0.0009304835
0.9999528,0.99997437,0.99998176,0.99989974,0.9999535,3c56dfaab70642b18a9085b9cb9a7180,0.9999525,0.9999535,0.9999528
3.5721187e-05,2.2099057e-05,9.820527e-06,6.959733e-05,1.8053164e-05,3c5c3e09a98c42bc960f286390a4db61,3.105825e-05,2.2099057e-05,2.8370494e-05
0.00020238922,5.050028e-05,4.1104617e-05,0.00012932008,8.864402e-05,3c5d3cfb543f44ab8a3a673f86929d54,0.00010239164,8.864402e-05,9.826735e-05
0.00030835246,6.2092935e-05,2.3665802e-05,0.00047979248,6.359662e-05,3c636e492b6a454ba0525daa83a39c26,0.00018750006,6.359662e-05,0.00015032903
0.999995,0.9999944,0.99998,0.99999666,0.9999893,3c6bbf8c1fb6439c8fc03fd4bf63b75f,0.99999106,0.9999944,0.9999921
7.294012e-05,0.00026203762,3.6006528e-05,4.9810536e-05,0.0008259494,3c74544568a7450ca0cc5a2c461e69c3,0.00024934887,7.294012e-05,0.00019642625
0.9999864,0.99995947,0.99997544,0.99998724,0.99993503,3c74892f36c7443e8945ed54e605f6a0,0.9999687,0.99997544,0.9999708
0.9999852,0.99996185,0.9999356,0.99999225,0.9999908,3c7b7d4ebea54a6aa569f47fce966c84,0.9999732,0.9999852,0.99997675
0.9999988,0.9999975,0.99999976,0.99999905,0.999995,3c88dc32a38248fc8d992155e3411b8d,0.9999981,0.9999988,0.99999833
0.9999573,0.9999871,0.9999753,0.99996567,0.9999491,3c894dce638a4cc89d9785be3da39462,0.9999669,0.99996567,0.99996656
0.74024904,0.44377246,0.697678,0.79188865,0.7327616,3c8e20dcd4364bd681eff0b7177d624d,0.68127,0.7327616,0.6967175
0.00040446894,0.00462838,0.00044505653,0.00053046906,0.00092924776,3c94ba87feeb4d7d8ee944dfa39490c4,0.0013875244,0.00053046906,0.0011304078
0.99991965,0.9999453,0.99991584,0.99987566,0.9998054,3c9a35a587dd42849fbc80592ea8c1ed,0.99989235,0.99991584,0.9998994
0.9999758,0.9999956,0.9999764,0.99998045,0.9999914,3cac55dbe00a4bd2ae17e3fa00522c48,0.99998397,0.99998045,0.99998295
9.5845884e-05,1.1878857e-06,1.51429485e-05,8.2758364e-05,1.4391312e-05,3cad36bba0cf44e7adfbc9f6c1f68616,4.1865278e-05,1.51429485e-05,3.384858e-05
0.99982506,0.9999467,0.9999231,0.9998609,0.99981064,3cb6c034a49b4e0195fc8f61283f14ca,0.9998733,0.9998609,0.9998696
0.00010805749,0.00020957812,0.00078363746,0.00014987026,0.00026169757,3cc1614bd28f4609b0fb2bb458393a70,0.0003025682,0.00020957812,0.00027467118
0.9999831,0.99997556,0.9999703,0.99997807,0.99998975,3cc65a76735847d18ef9de96b313cb4d,0.9999794,0.99997807,0.999979
0.99557555,0.9989372,0.99489886,0.99708956,0.9941572,3cc698a43dd6495b8713144b02154cb2,0.9961317,0.99557555,0.9959649
0.99989295,0.9998723,0.9998777,0.9998834,0.99969494,3cc9da118e384df48276de7fd024ece5,0.99984425,0.9998777,0.9998543
2.3079841e-05,1.3140082e-06,1.1966969e-05,3.0365616e-05,1.7164962e-06,3cd23dfa420d4be7b4f22f23711fbf83,1.36885865e-05,1.1966969e-05,1.3172102e-05
0.99993014,0.99996793,0.9999964,0.992786,0.99849164,3cd2666f85fb42dc8cb15cf9cf752cab,0.99823445,0.99993014,0.9987432
0.99998045,0.9999716,0.9999827,0.99998,0.9999194,3cd4068405564bada51478bd8a902273,0.9999668,0.99998,0.99997073
0.019838626,0.038305826,0.02548178,0.018068016,0.10077104,3ce8eae38c8e4df9a6e46c219ee7655f,0.040493056,0.02548178,0.035989672
6.5655695e-05,5.3748695e-06,1.3719153e-05,8.0704776e-05,7.5445346e-06,3ce8ee8f9bf5468da04d416bfc993305,3.4599805e-05,1.3719153e-05,2.833561e-05
0.9999101,0.9999058,0.9993137,0.9998976,0.9992878,3cf8dd21eccd4cc9a8b80b387014e9da,0.999663,0.9998976,0.9997333
0.000119579985,1.6476415e-05,1.2557354e-05,0.00012082234,4.072816e-05,3cff02edb43941269153639f85033b6e,6.203285e-05,4.072816e-05,5.5641445e-05
0.99587977,0.99653316,0.99806756,0.98931175,0.9917042,3d0118c6c7f54b468a32c62fa4b35fb6,0.9942993,0.99587977,0.99477345
8.7558175e-05,0.0009894313,0.00023599445,0.00012576862,0.00012079872,3d08630788934e799732f7f78c1ecc3e,0.00031191023,0.00012576862,0.00025606775
0.0022305504,0.0032442375,0.0036647965,0.030087298,0.010117543,3d09dbf0633a403faf5705fb853198fb,0.009868884,0.0036647965,0.008007658
0.99999726,0.99999154,0.9999968,0.99999726,0.9999926,3d11fd09e9cf44e383495b8e49c11ba0,0.99999505,0.9999968,0.9999956
0.00096988224,0.001666023,0.0004238615,0.00080902554,0.052158706,3d1768380ebf4fc895fa91357107ad25,0.0112055,0.00096988224,0.008134815
0.99998903,0.99998724,0.9999869,0.99998796,0.99991643,3d1d0eedb0f6438ea66ed1a986bbe4d5,0.9999736,0.99998724,0.9999777
0.9999974,0.9999981,0.99999595,0.9999981,0.9999925,3d1e7a9b6dcc44bfa151372ffec4e0e9,0.99999636,0.9999974,0.99999666
0.99997795,0.99997234,0.99996126,0.9999763,0.9999751,3d1e933035994bf7bfb56f50e75ac745,0.99997264,0.9999751,0.9999734
7.4718364e-06,1.3892363e-05,6.2601066e-06,1.2075858e-05,4.8306474e-06,3d20506a150a47cd91a24b3fe6d7e382,8.906162e-06,7.4718364e-06,8.475865e-06
0.99992883,0.9999645,0.99996066,0.9998876,0.9999863,3d2141a84d38488a9129b590bb23a1c4,0.9999455,0.99996066,0.99995005
0.82389927,0.9659901,0.9307587,0.78648204,0.83568454,3d26ffcb59ed4c0ebf3dfee12291bd5e,0.8685629,0.83568454,0.8586994
1.6175005e-05,2.4186493e-05,2.994936e-05,2.2674169e-05,1.7839166e-05,3d2c09fb366e4245a129a651096264e5,2.2164839e-05,2.2674169e-05,2.2317638e-05
0.99994254,0.9998574,0.99972004,0.9999491,0.99993205,3d326d73989c4cc0b7232ff2ba3f86f8,0.9998802,0.99993205,0.99989575
0.0043695164,0.017244086,0.0028264322,0.0049323584,0.014911988,3d32be6e680c46719964b4117119c4be,0.008856876,0.0049323584,0.0076795206
0.9999746,0.9999858,0.9999695,0.9999721,0.99998105,3d457c3e24994839a7d0ea292f7f1a7a,0.99997663,0.9999746,0.99997604
2.0861526e-05,3.6828358e-05,4.8082455e-07,1.7536224e-05,6.0030193e-06,3d4bb0b5604b443f970a5d1e59323b1c,1.634199e-05,1.7536224e-05,1.670026e-05
0.0023357293,0.007351242,0.0028980908,0.0029292475,0.19055507,3d50f0d2d82e4e0cb8d4e49bd3dc954d,0.041213877,0.0029292475,0.029728487
6.575959e-05,4.1457424e-05,5.694565e-06,2.1696136e-05,7.962559e-06,3d53819a92a94241a362c7f1e48cccb5,2.8514056e-05,2.1696136e-05,2.6468679e-05
